Date,Open,High,Low,Close,Adj Close,Volume
2023-04-06,12366.599609,12479.849609,12312.750000,12469.349609,12469.349609,326000
2023-04-10,12520.099609,12636.150391,12516.450195,12616.750000,12616.750000,736000
2023-04-11,12679.150391,12756.000000,12640.400391,12742.049805,12742.049805,380800
2023-04-12,12759.000000,12897.650391,12751.750000,12862.200195,12862.200195,464400
2023-04-13,12884.450195,12938.799805,12861.150391,12918.650391,12918.650391,400100
2023-04-17,13012.900391,13012.900391,12910.950195,12996.150391,12996.150391,352900
2023-04-18,13021.450195,13065.150391,12954.349609,13005.099609,13005.099609,428700
2023-04-19,12992.099609,13056.099609,12981.150391,13002.549805,13002.549805,333000
2023-04-20,13028.500000,13049.200195,12995.099609,13032.349609,13032.349609,366500
2023-04-21,13031.900391,13031.900391,12881.150391,12898.750000,12898.750000,313600
2023-04-24,12901.049805,12928.750000,12838.200195,12893.349609,12893.349609,295100
2023-04-25,12916.950195,12942.849609,12869.099609,12904.549805,12904.549805,398200
2023-04-26,12928.299805,12992.650391,12900.650391,12972.750000,12972.750000,387200
2023-04-27,12984.650391,13084.950195,12961.400391,13071.799805,13071.799805,279400
2023-04-28,13103.549805,13208.650391,13071.000000,13189.250000,13189.250000,435500
2023-05-02,13212.299805,13307.450195,13147.900391,13283.150391,13283.150391,439500
2023-05-03,13273.200195,13289.250000,13215.950195,13278.599609,13278.599609,254900
2023-05-04,13291.750000,13320.200195,13260.549805,13292.549805,13292.549805,274800
2023-05-05,13314.299805,13453.650391,13287.650391,13345.799805,13345.799805,391100
2023-05-08,13422.049805,13603.049805,13396.549805,13584.250000,13584.250000,574100
2023-05-09,13631.150391,13712.400391,13600.049805,13648.500000,13648.500000,435000
2023-05-10,13705.349609,13763.099609,13626.650391,13750.849609,13750.849609,411300
2023-05-11,13810.849609,13826.900391,13736.049805,13803.750000,13803.750000,458200
2023-05-12,13871.650391,13957.200195,13854.799805,13910.500000,13910.500000,633300
2023-05-15,13952.750000,14082.450195,13931.400391,14007.849609,14007.849609,688300
2023-05-16,14046.400391,14067.049805,13851.200195,13877.700195,13877.700195,403800
2023-05-17,13892.700195,13936.500000,13839.200195,13889.900391,13889.900391,377800
2023-05-18,13948.000000,13960.849609,13756.849609,13767.700195,13767.700195,408900
2023-05-19,13799.000000,13876.549805,13647.599609,13863.549805,13863.549805,557200
2023-05-22,13856.299805,13925.150391,13823.400391,13890.500000,13890.500000,349300
2023-05-23,13907.549805,13994.599609,13884.700195,13982.599609,13982.599609,488200
2023-05-24,13959.900391,14035.400391,13916.250000,13989.599609,13989.599609,462000
2023-05-25,13963.049805,14050.849609,13920.750000,14029.500000,14029.500000,514100
2023-05-26,14063.400391,14150.000000,14017.650391,14130.450195,14130.450195,539900
2023-05-29,14254.849609,14315.349609,14158.000000,14219.599609,14219.599609,419600
2023-05-30,14241.150391,14273.299805,14164.750000,14177.849609,14177.849609,299100
2023-05-31,14180.650391,14236.799805,14107.700195,14199.000000,14199.000000,1442800
2023-06-01,14202.400391,14303.299805,14168.750000,14257.000000,14257.000000,371300
2023-06-02,14325.349609,14402.250000,14263.450195,14388.599609,14388.599609,386400
2023-06-05,14469.700195,14598.400391,14449.750000,14570.250000,14570.250000,436100
2023-06-06,14609.000000,14743.450195,14594.299805,14729.500000,14729.500000,414500
2023-06-07,14798.450195,14842.500000,14716.349609,14819.450195,14819.450195,425800
2023-06-08,14866.250000,14903.099609,14669.799805,14692.000000,14692.000000,540100
2023-06-09,14730.049805,14759.549805,14610.200195,14626.000000,14626.000000,343200
2023-06-12,14691.950195,14729.200195,14601.000000,14673.849609,14673.849609,386200
2023-06-13,14714.250000,14744.000000,14643.549805,14658.299805,14658.299805,370700
2023-06-14,14692.750000,14718.150391,14635.900391,14682.700195,14682.700195,329500
2023-06-15,14714.900391,14815.799805,14660.549805,14707.849609,14707.849609,438500
2023-06-16,14747.849609,14788.150391,14701.549805,14768.450195,14768.450195,819700
2023-06-19,14807.650391,14842.299805,14658.049805,14676.700195,14676.700195,493300
2023-06-20,14683.900391,14810.750000,14573.900391,14785.650391,14785.650391,592600
2023-06-21,14813.000000,14885.200195,14738.299805,14777.700195,14777.700195,547000
2023-06-22,14819.900391,14871.799805,14683.000000,14702.099609,14702.099609,539300
2023-06-23,14706.599609,14715.849609,14536.349609,14550.200195,14550.200195,410200
2023-06-26,14563.049805,14745.650391,14527.599609,14717.849609,14717.849609,350100
2023-06-27,14764.599609,14802.549805,14694.900391,14729.900391,14729.900391,366800
2023-06-28,14798.950195,14859.549805,14767.400391,14840.549805,14840.549805,565000
2023-06-30,14892.450195,15182.450195,14884.349609,15147.650391,15147.650391,450000
2023-07-03,15198.049805,15291.549805,15089.799805,15106.849609,15106.849609,419600
2023-07-04,15180.900391,15185.849609,15010.099609,15035.049805,15035.049805,372700
2023-07-05,15108.400391,15304.200195,15048.200195,15281.900391,15281.900391,910500
2023-07-06,15290.299805,15471.000000,15239.099609,15453.700195,15453.700195,601300
2023-07-07,15423.200195,15565.750000,15374.500000,15498.849609,15498.849609,618600
2023-07-10,15556.250000,15630.200195,15387.200195,15403.200195,15403.200195,509700
2023-07-11,15486.549805,15630.450195,15456.450195,15617.450195,15617.450195,560200
2023-07-12,15633.000000,15655.200195,15549.799805,15614.900391,15614.900391,704400
2023-07-13,15685.099609,15761.200195,15460.799805,15519.700195,15519.700195,716000
2023-07-14,15574.450195,15605.900391,15513.299805,15576.099609,15576.099609,401300
2023-07-17,15641.450195,15643.799805,15477.700195,15526.799805,15526.799805,458000
2023-07-18,15558.349609,15595.750000,15443.049805,15513.799805,15513.799805,373300
2023-07-19,15526.299805,15559.299805,15454.849609,15513.150391,15513.150391,312900
2023-07-20,15544.450195,15589.900391,15434.400391,15577.000000,15577.000000,329800
2023-07-21,15547.400391,15645.299805,15509.549805,15590.349609,15590.349609,931500
2023-07-24,15614.299805,15715.650391,15581.599609,15617.549805,15617.549805,551300
2023-07-25,15689.150391,15786.700195,15664.349609,15765.599609,15765.599609,628800
2023-07-26,15820.849609,15912.150391,15734.849609,15763.250000,15763.250000,602900
2023-07-27,15713.650391,15713.900391,15492.549805,15572.000000,15572.000000,479200
2023-07-28,15628.450195,15631.349609,15466.900391,15537.900391,15537.900391,555800
2023-07-31,15574.549805,15738.150391,15512.900391,15708.049805,15708.049805,384800
2023-08-01,15720.950195,15813.900391,15638.700195,15688.700195,15688.700195,368000
2023-08-02,15688.750000,15694.799805,15300.099609,15428.900391,15428.900391,580600
2023-08-03,15406.450195,15489.900391,15316.049805,15379.799805,15379.799805,376800
2023-08-04,15469.599609,15513.549805,15218.599609,15328.400391,15328.400391,406800
2023-08-07,15404.599609,15441.599609,15333.849609,15390.900391,15390.900391,379400
2023-08-08,15430.849609,15452.599609,15280.599609,15343.650391,15343.650391,374100
2023-08-09,15381.750000,15502.549805,15272.599609,15486.200195,15486.200195,490400
2023-08-10,15492.549805,15522.799805,15400.599609,15444.799805,15444.799805,999000
2023-08-11,15484.000000,15488.400391,15355.750000,15378.099609,15378.099609,861600
2023-08-14,15369.750000,15371.900391,15122.950195,15327.450195,15327.450195,455400
2023-08-16,15330.700195,15450.000000,15218.900391,15425.000000,15425.000000,0
2023-08-17,15466.549805,15479.400391,15339.750000,15399.250000,15399.250000,422700
2023-08-18,15379.950195,15436.150391,15329.950195,15391.750000,15391.750000,363600
2023-08-21,15395.000000,15456.150391,15338.650391,15427.599609,15427.599609,335000
2023-08-22,15445.849609,15533.000000,15422.650391,15507.900391,15507.900391,316400
2023-08-23,15539.799805,15553.349609,15471.500000,15498.099609,15498.099609,337000
2023-08-24,15579.849609,15581.849609,15439.450195,15459.299805,15459.299805,341800
2023-08-25,15427.500000,15493.349609,15293.900391,15363.599609,15363.599609,474000
2023-08-28,15402.049805,15521.799805,15392.349609,15475.250000,15475.250000,414700
2023-08-29,15515.299805,15594.650391,15472.650391,15578.900391,15578.900391,387400
2023-08-30,15654.200195,15732.299805,15623.700195,15678.099609,15678.099609,392800
2023-08-31,15712.200195,15783.150391,15643.549805,15670.250000,15670.250000,2337100
2023-09-01,15708.450195,15964.599609,15667.400391,15928.299805,15928.299805,413400
2023-09-04,16039.599609,16040.400391,15855.900391,15943.599609,15943.599609,508796800
2023-09-05,15966.450195,16030.349609,15919.049805,15942.750000,15942.750000,346400
2023-09-06,15973.500000,15974.849609,15842.799805,15921.250000,15921.250000,314500
2023-09-07,15918.599609,16014.750000,15898.200195,15995.849609,15995.849609,264300
2023-09-08,16056.950195,16130.450195,15995.849609,16102.900391,16102.900391,385100
2023-09-11,16173.900391,16386.500000,16163.450195,16374.950195,16374.950195,331000
2023-09-12,16417.650391,16428.349609,15940.049805,16070.049805,16070.049805,551900
2023-09-13,16081.250000,16112.950195,15926.200195,15995.950195,15995.950195,330900
2023-09-14,16065.450195,16193.400391,16056.900391,16169.650391,16169.650391,260000
2023-09-15,16249.000000,16456.800781,16241.549805,16425.800781,16425.800781,511100
2023-09-18,16451.800781,16647.050781,16397.400391,16563.900391,16563.900391,409500
2023-09-20,16495.199219,16628.949219,16411.599609,16479.699219,16479.699219,349700
2023-09-21,16468.949219,16516.550781,16160.599609,16200.400391,16200.400391,331600
2023-09-22,16214.000000,16301.299805,16129.049805,16234.349609,16234.349609,319600
2023-09-25,16267.000000,16320.049805,16170.500000,16221.549805,16221.549805,353600
2023-09-26,16241.549805,16325.250000,16231.250000,16278.250000,16278.250000,305700
2023-09-27,16281.950195,16315.799805,16195.849609,16283.400391,16283.400391,302000
2023-09-28,16308.250000,16327.000000,16041.500000,16092.200195,16092.200195,403400
2023-09-29,16146.849609,16261.900391,16045.099609,16184.400391,16184.400391,354900
2023-10-03,16315.349609,16316.000000,15955.900391,15990.599609,15990.599609,344900
2023-10-04,15952.250000,15952.599609,15715.900391,15782.599609,15782.599609,325800
2023-10-05,15878.950195,15960.700195,15785.900391,15916.099609,15916.099609,302000
2023-10-06,16025.200195,16039.799805,15966.400391,15990.650391,15990.650391,218000
2023-10-09,15891.099609,15958.799805,15801.849609,15832.849609,15832.849609,344800
2023-10-10,15892.250000,16059.299805,15877.049805,16028.700195,16028.700195,386000
2023-10-11,16088.950195,16204.250000,16085.200195,16175.799805,16175.799805,377400
2023-10-12,16232.900391,16327.400391,16216.849609,16301.700195,16301.700195,266200
2023-10-13,16231.250000,16468.000000,16229.349609,16444.949219,16444.949219,514100
2023-10-16,16460.050781,16551.900391,16446.150391,16519.349609,16519.349609,434500
2023-10-17,16585.699219,16618.449219,16490.550781,16522.750000,16522.750000,279500
2023-10-18,16544.050781,16592.949219,16482.650391,16535.400391,16535.400391,353300
2023-10-19,16458.000000,16645.699219,16445.250000,16618.000000,16618.000000,308300
2023-10-20,16579.449219,16664.849609,16470.250000,16497.849609,16497.849609,305200
2023-10-23,16450.849609,16538.099609,16253.750000,16277.849609,16277.849609,370700
2023-10-25,16297.549805,16343.650391,16082.450195,16210.450195,16210.450195,297600
2023-10-26,16129.750000,16155.700195,15928.599609,15953.049805,15953.049805,446700
2023-10-27,16002.250000,16279.799805,16002.150391,16169.150391,16169.150391,286900
2023-10-30,16215.650391,16242.349609,15831.799805,16023.450195,16023.450195,328000
2023-10-31,16139.250000,16139.250000,15899.250000,15916.200195,15916.200195,326900
2023-11-01,15952.000000,16007.500000,15807.950195,15835.650391,15835.650391,265200
2023-11-02,15948.049805,15977.900391,15836.000000,15948.650391,15948.650391,290900
2023-11-03,16108.700195,16130.099609,16015.099609,16045.400391,16045.400391,415600
2023-11-06,16156.950195,16185.650391,16102.849609,16172.750000,16172.750000,313000
2023-11-07,16171.400391,16220.349609,16116.599609,16143.750000,16143.750000,264700
2023-11-08,16220.200195,16235.950195,16166.000000,16220.799805,16220.799805,260400
2023-11-09,16253.549805,16401.500000,16229.650391,16355.299805,16355.299805,468400
2023-11-10,16340.750000,16341.099609,16185.500000,16286.700195,16286.700195,443500
2023-11-13,16370.150391,16387.199219,16307.799805,16365.299805,16365.299805,270400
2023-11-15,16522.650391,16666.800781,16421.750000,16648.500000,16648.500000,438700
2023-11-16,16667.300781,16863.849609,16632.300781,16788.900391,16788.900391,418300
2023-11-17,16819.349609,16951.599609,16798.900391,16905.500000,16905.500000,456100
2023-11-20,16912.449219,16951.300781,16730.099609,16777.300781,16777.300781,338500
2023-11-21,16824.650391,16871.400391,16758.300781,16860.099609,16860.099609,382500
2023-11-22,16880.099609,16992.550781,16767.650391,16972.199219,16972.199219,437000
2023-11-23,17018.750000,17067.949219,16993.750000,17033.550781,17033.550781,283900
2023-11-24,17067.150391,17080.849609,17014.099609,17040.349609,17040.349609,298300
2023-11-28,17092.000000,17230.550781,17047.099609,17202.750000,17202.750000,467600
2023-11-29,17286.500000,17503.750000,17244.250000,17482.449219,17482.449219,660700
2023-11-30,17514.650391,17588.550781,17436.699219,17551.849609,17551.849609,818100
2023-12-01,17611.250000,17644.750000,17462.050781,17489.050781,17489.050781,501400
2023-12-04,17756.150391,17756.949219,17530.949219,17687.250000,17687.250000,661900
2023-12-05,17728.849609,17868.500000,17681.599609,17792.099609,17792.099609,491000
2023-12-06,17775.349609,17827.699219,17672.949219,17788.400391,17788.400391,482300
2023-12-07,17865.750000,18005.599609,17757.400391,17867.349609,17867.349609,424300
2023-12-08,17914.949219,17948.250000,17663.300781,17769.099609,17769.099609,428600
2023-12-11,17811.150391,17885.849609,17711.650391,17852.300781,17852.300781,542400
2023-12-12,17927.400391,17935.000000,17630.650391,17726.500000,17726.500000,402400
2023-12-13,17753.800781,17937.150391,17699.650391,17917.900391,17917.900391,418200
2023-12-14,17998.550781,18077.000000,17926.599609,18045.050781,18045.050781,587500
2023-12-15,18179.199219,18182.099609,17843.250000,18038.250000,18038.250000,529100
2023-12-18,18048.449219,18156.099609,17969.750000,18068.250000,18068.250000,351500
2023-12-19,18112.250000,18116.550781,17905.099609,17932.699219,17932.699219,321300
2023-12-20,18019.099609,18038.500000,17479.900391,17523.550781,17523.550781,536700
2023-12-21,17405.000000,17603.550781,17294.349609,17537.849609,17537.849609,492600
2023-12-22,17627.750000,17840.599609,17566.849609,17778.900391,17778.900391,386100
2023-12-26,17841.900391,17977.050781,17806.900391,17953.550781,17953.550781,394400
2023-12-27,18040.349609,18242.849609,18009.750000,18224.849609,18224.849609,551700
2023-12-28,18244.349609,18446.550781,18234.750000,18408.599609,18408.599609,543500
2023-12-29,18440.800781,18719.500000,18417.849609,18618.199219,18618.199219,1582300
2024-01-01,null,null,null,null,null,null
2024-01-02,18651.349609,18664.349609,18241.000000,18339.349609,18339.349609,805000
2024-01-03,18361.300781,18395.449219,18175.500000,18317.500000,18317.500000,496900
2024-01-04,18428.949219,18428.949219,18296.750000,18326.750000,18326.750000,590600
2024-01-05,18378.449219,18514.750000,18345.199219,18406.949219,18406.949219,565300
2024-01-08,18490.650391,18556.750000,18332.300781,18350.199219,18350.199219,607500
2024-01-09,18542.449219,18606.150391,18402.400391,18519.800781,18519.800781,649300
2024-01-10,18565.599609,18575.099609,18384.449219,18559.099609,18559.099609,552200
2024-01-11,18648.500000,18826.900391,18631.449219,18755.099609,18755.099609,678900
2024-01-12,18771.000000,18798.750000,18588.150391,18715.199219,18715.199219,488600
2024-01-15,18796.650391,18799.400391,18623.599609,18765.250000,18765.250000,484400
2024-01-16,18749.099609,18865.849609,18642.300781,18712.699219,18712.699219,470000
2024-01-17,18537.000000,18620.000000,18413.650391,18447.250000,18447.250000,497500
2024-01-18,18402.500000,18528.449219,18142.500000,18496.250000,18496.250000,529800
2024-01-19,18585.050781,18708.349609,18572.750000,18694.599609,18694.599609,362200
2024-01-23,18649.599609,18763.000000,18314.150391,18361.000000,18361.000000,633600
2024-01-24,18384.599609,18632.150391,18143.750000,18593.699219,18593.699219,482700
2024-01-25,18707.750000,18709.099609,18434.449219,18614.900391,18614.900391,766400
2024-01-29,18631.000000,18949.599609,18570.750000,18927.250000,18927.250000,626200
2024-01-30,18993.650391,19123.699219,18859.099609,18878.349609,18878.349609,498300
2024-01-31,18887.150391,19257.099609,18861.550781,19227.150391,19227.150391,615900
2024-02-01,19351.849609,19559.550781,19283.349609,19328.699219,19328.699219,559300
2024-02-02,19364.000000,19563.050781,19304.750000,19380.500000,19380.500000,551300
2024-02-05,19655.849609,19823.349609,19529.199219,19615.300781,19615.300781,1150900
2024-02-06,19731.199219,19912.449219,19683.900391,19903.849609,19903.849609,1024400
2024-02-07,19977.750000,20033.599609,19762.199219,19903.800781,19903.800781,544800
2024-02-08,19963.250000,19974.550781,19607.500000,19649.500000,19649.500000,424300
2024-02-09,19709.750000,19713.349609,19365.199219,19576.000000,19576.000000,448600
2024-02-12,19644.000000,19653.150391,19364.500000,19419.599609,19419.599609,537600
2024-02-13,19504.949219,19554.000000,19235.900391,19433.050781,19433.050781,571800
2024-02-14,19300.500000,19770.800781,19257.099609,19716.000000,19716.000000,430000
2024-02-15,19842.650391,20029.099609,19811.949219,19981.699219,19981.699219,378200
2024-02-16,20093.650391,20515.050781,20074.099609,20423.449219,20423.449219,488700
2024-02-19,null,null,null,null,null,null
2024-02-20,20459.349609,20480.400391,20239.500000,20354.250000,20354.250000,415200
2024-02-21,20372.000000,20494.099609,20192.449219,20252.550781,20252.550781,621800
2024-02-22,20341.150391,20621.949219,20181.000000,20584.849609,20584.849609,393300
2024-02-23,20692.800781,20711.000000,20540.750000,20621.349609,20621.349609,400700
2024-02-26,20633.449219,20714.449219,20537.500000,20642.400391,20642.400391,407700
2024-02-27,20633.400391,20825.849609,20593.000000,20788.550781,20788.550781,434900
2024-02-28,20808.400391,20830.400391,20325.699219,20372.349609,20372.349609,664500
2024-02-29,20317.800781,20481.750000,20230.199219,20412.400391,20412.400391,792000
2024-03-01,20485.750000,20918.250000,20473.300781,20871.949219,20871.949219,507800
2024-03-04,20998.849609,21040.349609,20824.949219,20840.199219,20840.199219,506600
2024-03-05,21003.099609,21348.949219,20930.400391,21121.199219,21121.199219,1208500
2024-03-06,21153.349609,21229.349609,20888.800781,21181.300781,21181.300781,4946400
2024-03-07,21141.400391,21247.550781,21004.500000,21126.800781,21126.800781,646800
2024-03-11,21213.400391,21219.849609,20962.000000,21001.150391,21001.150391,572600
2024-03-12,20999.300781,21077.050781,20853.849609,20931.849609,20931.849609,446000
2024-03-13,20942.250000,20988.550781,20211.199219,20338.250000,20338.250000,789300
2024-03-14,20235.050781,20569.250000,20169.849609,20514.250000,20514.250000,653200
2024-03-15,20475.599609,20523.349609,20066.800781,20192.300781,20192.300781,803900
2024-03-18,20189.849609,20462.699219,20102.900391,20446.599609,20446.599609,477400
2024-03-19,20398.449219,20449.800781,20258.099609,20354.099609,20354.099609,457900
2024-03-20,20438.449219,20618.099609,20263.900391,20406.449219,20406.449219,456600
2024-03-21,20541.750000,20750.400391,20472.599609,20700.250000,20700.250000,610300
2024-03-22,20706.400391,21177.400391,20622.800781,21046.400391,21046.400391,524100
2024-03-26,21018.500000,21177.949219,20974.750000,21038.300781,21038.300781,509200
2024-03-27,21118.400391,21324.750000,21088.699219,21146.199219,21146.199219,413000
2024-03-28,21222.500000,21607.800781,21085.849609,21419.099609,21419.099609,511200
2024-04-01,21546.949219,21630.550781,21338.650391,21385.250000,21385.250000,470600
2024-04-02,21494.199219,21641.199219,21373.199219,21614.250000,21614.250000,698100
2024-04-03,21555.650391,21629.550781,21446.750000,21555.349609,21555.349609,397900
2024-04-04,21672.699219,21719.000000,21404.849609,21651.849609,21651.849609,471400
2024-04-05,21597.849609,21651.349609,21539.250000,21600.900391,21600.900391,364000
2024-04-08,21662.150391,22102.050781,21642.900391,22067.949219,22067.949219,473200
2024-04-09,22185.800781,22238.250000,21921.650391,21999.349609,21999.349609,320500
2024-04-10,22081.449219,22148.849609,21920.800781,21985.150391,21985.150391,404300
2024-04-12,21985.800781,22076.199219,21834.449219,21851.300781,21851.300781,696300
2024-04-15,21623.599609,21818.849609,21445.000000,21680.300781,21680.300781,484800
2024-04-16,21536.900391,21845.099609,21480.750000,21703.050781,21703.050781,607700
2024-04-18,21790.750000,21948.500000,21459.050781,21520.750000,21520.750000,986700
2024-04-19,21483.300781,21637.099609,21144.750000,21609.699219,21609.699219,574700
2024-04-22,21846.050781,21854.199219,21653.750000,21812.699219,21812.699219,636700
2024-04-23,21897.949219,22006.250000,21806.150391,21914.300781,21914.300781,392500
2024-04-24,21963.800781,22023.400391,21869.250000,21896.900391,21896.900391,357800
2024-04-25,21938.400391,22221.599609,21852.949219,22174.050781,22174.050781,464500
2024-04-26,22219.300781,22286.550781,22081.099609,22111.550781,22111.550781,1030200
2024-04-29,22192.400391,22259.650391,21990.900391,22078.750000,22078.750000,415200
2024-04-30,22184.800781,22634.050781,22181.099609,22479.900391,22479.900391,915500
2024-05-02,22613.949219,22776.900391,22478.150391,22733.500000,22733.500000,875400
2024-05-03,22870.550781,22870.550781,22342.599609,22541.349609,22541.349609,577500
2024-05-06,22622.599609,22654.900391,22394.349609,22526.599609,22526.599609,389700
2024-05-07,22582.349609,22595.900391,21996.650391,22114.000000,22114.000000,451900
2024-05-08,22102.949219,22512.550781,21959.300781,22458.650391,22458.650391,491900
2024-05-09,22501.900391,22994.550781,22492.599609,22633.300781,22633.300781,719100
2024-05-10,22725.349609,22898.300781,22672.300781,22846.900391,22846.900391,513200
2024-05-13,22725.000000,22731.000000,22127.900391,22462.650391,22462.650391,1088800
2024-05-14,22476.800781,22894.699219,22435.699219,22874.800781,22874.800781,553500
2024-05-15,22930.599609,22946.050781,22681.000000,22759.849609,22759.849609,494600
2024-05-16,22892.099609,22943.800781,22448.550781,22886.849609,22886.849609,715200
2024-05-17,23045.650391,23386.949219,23039.400391,23285.650391,23285.650391,552600
2024-05-21,23322.949219,23422.050781,23215.449219,23353.750000,23353.750000,603000
2024-05-22,23380.900391,23400.250000,23201.949219,23324.099609,23324.099609,517600
2024-05-23,23368.550781,23874.750000,23252.199219,23849.250000,23849.250000,622300
2024-05-24,23774.150391,24038.599609,23692.150391,23891.449219,23891.449219,958500
2024-05-27,23972.400391,23996.699219,23696.349609,23877.150391,23877.150391,1285400
2024-05-28,23894.650391,23978.449219,23763.400391,23814.250000,23814.250000,529800
2024-05-29,23670.550781,23805.449219,23566.050781,23757.949219,23757.949219,796600
2024-05-30,23690.500000,23767.250000,23392.150391,23471.000000,23471.000000,1404900
2024-05-31,23613.400391,23733.650391,23314.050781,23419.599609,23419.599609,1415100
2024-06-03,24159.699219,24159.699219,23874.900391,23992.699219,23992.699219,816200
2024-06-04,24000.949219,24001.099609,22026.300781,23193.300781,23193.300781,1419100
2024-06-05,23374.150391,24347.900391,23120.650391,24283.750000,24283.750000,893100
2024-06-06,24367.800781,24463.300781,24200.949219,24396.699219,24396.699219,742000
2024-06-07,24317.750000,25043.349609,24282.400391,25020.199219,25020.199219,710800
2024-06-10,25100.500000,25260.050781,24912.599609,25022.650391,25022.650391,846400
2024-06-11,25075.250000,25342.199219,25008.199219,25230.800781,25230.800781,574800
2024-06-12,25296.650391,25407.150391,25198.050781,25217.599609,25217.599609,595000
2024-06-13,25482.300781,25482.300781,25162.500000,25393.199219,25393.199219,469900
2024-06-14,25437.800781,25774.699219,25347.349609,25722.099609,25722.099609,667000
2024-06-18,25844.699219,25991.449219,25690.349609,25715.300781,25715.300781,903200
2024-06-19,25809.849609,25824.349609,25344.400391,25381.699219,25381.699219,812700
2024-06-20,25432.099609,25498.400391,25201.250000,25267.849609,25267.849609,675300
